"JMC Marina (Philipsburg)",18.0629,-63.0897,5
"Time Out (Philipsburg)",18.0608,-63.0926,5
"Grand Case (Philipsburg)",18.1056,-63.0547,7
"Port Lonvilliers (Philipsburg)",18.1143,-63.0376,5
"Tintamarre island (Philipsburg)",18.1174,-62.9881,7
"Orient Bay (Philipsburg)",18.1054,-63.0247,7
"Ile Pine anchorage (Philipsburg)",18.1049,-63.0132,7
"Green Cay anchorage (Philipsburg)",18.0955,-63.0233,7
"Captain Oliver.s Marina (Philipsburg)",18.0548,-63.0155,5
"Great House Marina (Philipsburg)",18.0735,-63.0194,7
"Ile Fourchue (Île Fourchue)",17.9564,-62.9053,7
"Anse de Colombier (Colombier)",17.9242,-62.8695,7
"St. Barth Marine (Saint-Barthélemy)",17.8984,-62.8511,5
"Baie St. Jean (Saint-Jean)",17.9039,-62.8339,7
"Fort Bay Anchorage (The Bottom)",17.6164,-63.2522,5
"Ladder Bay Anchorage (The Bottom)",17.6317,-63.2569,7
"Well´s Bay Anchorage (The Bottom)",17.6401,-63.2532,7
"Oranje Baai Anchorage (Oranjestad)",17.4785,-62.9871,5
"Port Zante (Parry's)",17.2924,-62.725,5
"South Friars Bay (Kittitian Village)",17.2751,-62.6792,7
"White House Bay (Kittitian Village)",17.2526,-62.6585,7
"Ballast Bay (Kittitian Village)",17.2402,-62.6574,7
"Shitten Bay and Bugs Hole (Kittitian Village)",17.2233,-62.6614,7
"Major.s Bay (Cliftons)",17.2263,-62.6493,7
"Charlestown Nevis Port (Charlestown)",17.1381,-62.6307,5
"Tamarind Bay (Cliftons)",17.19,-62.6181,7
"Oualie Beach (Cliftons)",17.2003,-62.6118,7
"Redonda (Rendezvous)",16.9424,-62.3476,7
"Little Bat and Cars Bay (Rendezvous)",16.8031,-62.2059,7
"Rendezvous Bay (Rendezvous)",16.8086,-62.2057,7
"Old Road Bay (Salem)",16.7447,-62.2336,7
"Codrington (Codrington)",17.6442,-61.8302,7
"Cocoa Point (Codrington)",17.5474,-61.7636,7
"White Bay (Codrington)",17.5606,-61.738,7
"Old Dock Anchorage (Codrington)",17.5517,-61.7441,7
"Boat Harbour (Codrington)",17.5881,-61.8262,7
"Palmetto Pint to Low Bay (Codrington)",17.6051,-61.8568,7
"Nelson's Dockyard Marina (Falmouth)",17.009,-61.7655,5
"Albany Marina (Creek Village)",25.0026,-77.5062,6
"Antigua Slipway (Falmouth)",17.0082,-61.7627,5
"Antigua Yacht Club Marina. (Falmouth)",17.02,-61.769,5
"Falmouth Harbour Marina (Falmouth)",17.0139,-61.7696,5
"Hugh Bailey.s Catamaran Marina (Falmouth)",17.0218,-61.7763,5
"Indian Creek (English Harbour Town)",17.0049,-61.7393,7
"St. James Yacht Club (English Harbour Town)",17.0144,-61.7354,5
"Willoughby Bay (Newfield)",17.0386,-61.7375,7
"Green Island (Nonsuch Bay)",17.0721,-61.669,7
"Tenpound Bay (Nonsuch Bay)",17.0695,-61.666,7
"Rickett Harbour (Nonsuch Bay)",17.0694,-61.6711,7
"Cork Point to Nanny island (Nonsuch Bay)",17.0705,-61.6803,7
"Browns Bay (Nonsuch Bay)",17.0685,-61.6957,7
"Hughes Bay (Nonsuch Bay)",17.0671,-61.6906,7
"Ayres Creek (Nonsuch Bay)",17.0702,-61.7103,7
"Clover Leaf Bay (Nonsuch Bay)",17.0885,-61.6923,7
"Long Island Anchorage (Long Island)",17.1512,-61.7572,7
"Maiden Island (Long Island)",17.1466,-61.7629,7
"Parham Harbour (Parham)",17.1174,-61.7612,7
"Grat Bird and Other Outer islands (Bird Island)",17.1459,-61.7246,7
"Dickenson Bay (Weatherills)",17.1593,-61.848,7
"St. John.s Harbour (Green Bay)",17.1209,-61.8489,5
"Deep Bay (Five Islands Village)",17.125,-61.8854,7
"Barrel of Beef (Five Islands Village)",17.1219,-61.8938,7
"Five Islands Harbour (Seaforths)",17.0965,-61.8759,7
"Jolly harbour Resort Marina (Jolly Harbour)",17.0663,-61.8843,5
"Morrys Bay (Old Road)",17.0153,-61.8455,7
"Ffreys Point to Pelican Island (Crab Hill)",17.0257,-61.891,7
"Pelican Island to Falmouth (Old Road)",17.0143,-61.8315,7
"Deshaies (Deshaies)",16.3232,-61.79,7
"Pigeon Island Anchorage (Pigeon)",16.1667,-61.7899,7
"Anse a la Barque (Grande Anse)",16.0406,-61.7556,7
"Basse Terre (Basse-Terre)",15.9985,-61.7349,7
"Marina Riviere sens (Grande Rivière)",15.9823,-61.7168,5
"Trois Rivieres (Trois-Rivières)",15.9682,-61.646,5
"Port Louis (Port-Louis)",16.4116,-61.5312,5
"Grand Cul de Sac Marin (Pointe-à-Pitre)",16.2825,-61.5741,7
"Ilet a Colas Anchorage (Pointe-à-Pitre)",16.3592,-61.6165,7
"Baie Mahault (Baie-Mahault)",16.2701,-61.5855,7
"Pointe Grande Riviere Anchorage (Grande Rivière)",16.2865,-61.5566,7
"Ilet a Fajou Anchorage (Pointe-à-Pitre)",16.3516,-61.5948,7
"Riviere Salee (Grande Rivière)",16.2503,-61.5478,5
"Port de Plaisance (Pointe a Pitre) (Pointe-à-Pitre",16.2287,-61.5327,5
"Marina Bas Du Fort (Vieux-Fort)",16.2185,-61.5271,5
"Ilet du Gosier (Le Gosier)",16.2009,-61.4919,7
"Petit Havre Anchorage (Pointe-à-Pitre)",16.2015,-61.4561,7
"Ste. Anne (Sainte-Anne)",16.222,-61.3915,7
"St Francois Municipal MArina (Saint-François)",16.2498,-61.2725,5
"Ile de la Petite Terre (Pointe-à-Pitre)",16.1804,-61.1094,7
"La Desirade (La Désirade)",16.3144,-61.0787,7
"Anse Carnot (Pointe-à-Pitre)",15.9825,-61.3095,7
"Sant Louis (Pointe-à-Pitre)",15.9575,-61.32,7
"Anse de Trois ilets and Anse Ballet (L'Îlet)",15.9257,-61.3365,7
"Grand Bourg (Pointe-à-Pitre)",15.8834,-61.3188,7
"Yacht Club des Saintes (Pointe-à-Pitre)",15.8693,-61.5833,7
"Behind Pain de Sucre (Pointe-à-Pitre)",15.854,-61.6162,7
"Ilet a Cabrit (Pointe-à-Pitre)",15.8745,-61.5966,7
"Baie de Pompierre (Terre-de-Haut)",15.877,-61.5756,7
"Terre den Bas (Basse-Terre)",15.8532,-61.6209,7
"Prince Rupert Bay (Glanvillia)",15.5742,-61.4573,7
"Portsmouth Town Anchorage (Lagon)",15.5826,-61.4635,7
"The Coconut Beach Hotel (Glanvillia)",15.5541,-61.4626,7
"Portsmouth Beach Hotel (Glanvillia)",15.5511,-61.4653,7
"Toucari Bay (Cottage)",15.6096,-61.4658,7
"Sunset BAy Club (Batalie Beach) (Morne Raquette)",15.4514,-61.4474,7
"Salisbury (Méro)",15.4289,-61.4361,7
"Castaways Beach Hotel (Méro)",15.4154,-61.4277,7
"Canefield airport Anchorage (Roseau)",15.329,-61.3961,7
"Fort Young (Roseau)",15.2956,-61.3869,7
"Anchorage Hotel Wall (Roseau)",15.2564,-61.3779,7
"Sea World guest house (Roseau)",15.2978,-61.3901,5
"Scott.s Head Marine Park (Roseau)",15.2135,-61.3674,7
"White Bay (Belle Vue)",18.4414,-64.7597,7
"Great Harbour (Belle Vue)",18.4443,-64.7523,7
"Little Harbour (Belle Vue)",18.4399,-64.7322,7
"Foxy´s Taboo (Dyamond Cay) (Belle Vue)",18.45,-64.7259,7
"Little Jost Van Dyke (Lettsome Settlement)",18.457,-64.7237,7
"Green Cay (Lettsome Settlement)",18.4508,-64.7096,7
"Sandy Cay (Little Harbour)",18.4357,-64.7113,7
"Rhymer.s Beach Bar (Cane Garden Bay) (Cane Garden ",18.4281,-64.6578,7
"Brewers Bay (Cane Garden Bay)",18.4453,-64.6484,7
"Soper.s Hole (Brownsbay (historical))",18.3855,-64.7026,5
"Frenchman.s Cay Marina (Leinster Bay)",18.381,-64.7208,7
"Nanny Cay MArine Centre (Leonards)",18.4005,-64.6356,5
"Hanna Bay Marina (Nanny Cay) (Leonards)",18.3976,-64.6367,5
"Manuel Reef Marina (Sea Cow's Bay) (Leonards)",18.4066,-64.6324,5
"Fort Burt Marina (Road Town)",18.4137,-64.6138,5
"Road Reef (Road Town)",18.4152,-64.6159,5
"Wickham.s Cay (Road Town)",18.4265,-64.6176,7
"Village Cay (Road Town)",18.4241,-64.6165,5
"The Inner Harbour (Road Town)",18.4265,-64.6162,5
"Wickham.s Cay II (Road Town)",18.427,-64.6124,5
"The Moorings Mariner Inn (Road Town)",18.4275,-64.6115,5
"Baughers Bay (Wesley Will)",18.424,-64.607,5
"Brandywine Bay (Kingstown)",18.4159,-64.5854,7
"Hodges Creek Marina (Maya Cove) (Maya Cove)",18.4242,-64.5671,5
"Buck Island (Long Swamp)",18.4264,-64.5608,7
"Harbour View Marine Center (Fat Hog.s) (Long Swamp",18.4395,-64.5623,5
"Port Braye (Braye)",49.7241,-2.20233,5
"The Seabreeze Marina (East End Bay) (Long Swamp)",18.4398,-64.5599,5
"Penn.s Landing (Long Swamp)",18.4409,-64.5485,5
"Saint Sampson Harbour (Saint Sampson)",49.4821,-2.51329,5
"Beef Island (Long Swamp)",18.4458,-64.5343,7
"Beaucette Marina (La Lande)",49.503,-2.50478,5
"Monkey Point (Guana Island) (Long Swamp)",18.4643,-64.57,7
"White Bay (Guana Island) (Long Swamp)",18.4753,-64.5774,7
"Saint Peter (Saint Peter Port)",49.4555,-2.5284,5
"Lee Bay (Great Camanoe island) (Long Swamp)",18.4713,-64.5337,7
"Gorey Harbour (Saint Helier)",49.2221,-2.02149,5
"Marina Cay (Long Swamp)",18.461,-64.5263,5
"Jersey Harbour (Saint Helier)",49.174,-2.11521,5
"Elisabeth Marina (Saint Helier)",49.1753,-2.10577,5
"The Bight (East End)",18.318,-64.6139,7
"Kelly.s Cove (East End)",18.3214,-64.615,7
"Treasure Point (East End)",18.3155,-64.6244,7
"Saint Heilier Marina (Saint Helier)",49.1759,-2.10131,5
"La Collette Tacht Bassin (Saint Helier)",49.1804,-2.11255,5
"Ars en Ré (Ars-en-Ré)",46.2154,-1.50738,5
"Saint Martin de Ré (Saint-Martin-de-Ré)",46.2064,-1.36782,5
"Benures Bay and Soldier Bay (East End)",18.3224,-64.6048,7
"La Flotte-en-Ré (Bellevue)",46.1884,-1.32299,5
"Port de Minimes (Département de la Charente-Mariti",46.1466,-1.16878,5
"Money Bay (East End)",18.3088,-64.6197,7
"Vieux Port (Département de la Charente-Maritime)",46.1545,-1.15189,5
"Pelican Island (East End)",18.332,-64.6262,7
"Little Harbour (Kingstown)",18.3545,-64.5992,7
"Port Neuf (Département de la Charente-Maritime)",46.1524,-1.18569,5
"Great harbour (Kingstown)",18.357,-64.5797,7
"Port Nord (Département de la Charente-Maritime)",45.9971,-1.09805,5
"Port Sud (Département de la Charente-Maritime)",45.9833,-1.095,5
"Peter Island Yacht Harbour (Kingstown)",18.3584,-64.577,5
"Fumeé (Département de la Charente-Maritime)",46.0049,-1.1186,5
"White Bay (Maya Cove)",18.3483,-64.5739,7
"Port de Plaisance de Rochefort (Département de la ",45.9426,-0.95536,5
"Key Point (Road Town)",18.3496,-64.6024,7
"Salt Island Bay (Maya Cove)",18.3736,-64.5305,7
"Cooper Island Beach Club (Maya Cove)",18.3848,-64.5135,7
"Te Baths Yach Harbour (Spanish Town)",18.4342,-64.445,5
"Virgin Gorda Yacht Harbour (Spanish Town) (Spanish",18.4506,-64.4363,5
"Savannah Bay (Spanish Town)",18.4694,-64.4152,7
"Great Dog (Spanish Town)",18.4803,-64.458,7
"Long Bay (Spanish Town)",18.4996,-64.4109,7
"Leverick Bay Marina (Spanish Town)",18.4984,-64.3861,5
"Vixen Point (prickly Pear Island) (Spanish Town)",18.502,-64.368,7
"Bitter End Yacht Club (Spanish Town)",18.4988,-64.3583,5
"The Quarterdeck Marina (Spanish Town)",18.5007,-64.3581,5
"Saba Rock Island (Spanish Town)",18.5033,-64.3581,5
"Biras Creek (Spanish Town)",18.4926,-64.3553,5
"Anegada (Anegada)",18.7236,-64.383,5
"Crown Bay Marina (Charlotte Amalie) (Altona)",18.3332,-64.9516,5
"Yacht haven Grande (Pearson Gardens)",18.3357,-64.9224,5
"Haulover Marine Yachting Center (Frenchtown)",18.3368,-64.9398,5
"Frenchtown Marina (Cabritaberg)",18.3306,-64.961,5
"Flamingo Bay (Cabritaberg)",18.3121,-64.9566,5
"Honeymoon Bay (Cabritaberg)",18.3171,-64.9572,7
"Careening Cove (Cowell Battery)",18.3299,-64.9344,7
"Independent Boat Yard and Marina (The Lagoon) (Ben",18.3201,-64.8671,5
"Boater.s Haven (The Lagoon) (Benner)",18.321,-64.8676,5
"Fish Hawk Marina (Nadir)",18.3185,-64.8714,5
"Tropical Marina (Nadir)",18.3171,-64.8734,5
"Pirate.s Cove (Benner)",18.3187,-64.8677,5
"Nazareth Bay (Secret Harbor) (Nazareth)",18.3174,-64.8532,7
"Shristmas Cove (Nazareth)",18.311,-64.8316,7
"American Yacht Harbor (Red Hook) (Nazareth)",18.3253,-64.8512,5
"Sapphire Bay Marina (Nazareth)",18.3334,-64.8495,5
"Cruz Bay (Cruz Bay Estate)",18.3309,-64.7969,7
"Caneel Bay (Caneel Bay Estate)",18.3427,-64.7875,7
"Hawksnest Bay (Caneel Bay Estate)",18.3471,-64.7799,7
"Johnson.s Reef (Caneel Bay Estate)",18.3529,-64.7707,7
"Cinnamon Bay (Great Cinnamon Bay Estate)",18.3553,-64.7547,7
"Maho Bay (Maho Bay Estate)",18.3577,-64.7462,7
"Franscis Bay (Maho Bay Estate)",18.3661,-64.7448,7
"Leinster Bay (Leinster Bay Estate)",18.3655,-64.7279,7
"Salt Pond Bay (Salt River Estate)",18.3095,-64.7093,5
"Great Lameshur Bay (Lameshur)",18.3215,-64.7238,5
"Little Lameshur Bay (Lameshur)",18.3235,-64.7307,5
"Coral Bay and Hurricane Hole (Coral Bay)",18.3548,-64.6931,7
"Coral Harbor (Coral Bay)",18.3465,-64.7116,5
"St Croix Marine (Christiansted) (Christiansted)",17.7477,-64.7065,5
"Jones Maritime Company (Christiansted)",17.7489,-64.6986,5
"Silver Bay Dock (Christiansted)",17.746,-64.6995,5
"Green Cay Marina (Solitude)",17.7852,-64.6246,7
"St Croix Yacht Club (Teague Bay) (Christiansted)",17.7556,-64.6026,5
"Salt River Marina (Christiansted)",17.7607,-64.6684,5
"The Hamilton Princess (Hamilton)",32.2902,-64.7888,5
"The Royal Bermuda Yacht Club (Hamilton)",32.2906,-64.7896,5
"The Waterfront Marina (Hamilton)",32.2963,-64.8,5
"St. George´s Dinhgy and Sports Club (Saint George)",32.379,-64.6677,5
"Errol Flynn Marina and Boatyard (Port Antonio)",18.185,-76.4554,5
"Marina Casa de Campo (La Romana)",18.3995,-68.9024,5
"Limehouse Marina (Deptford)",51.5113,-0.036864,6
"Ocean World Marina (San Felipe de Puerto Plata)",19.8277,-70.7332,5
"Puerto del Rey Marina (Luis M. Cintron)",18.2898,-65.6343,5
"Ponce Yacht Club (Ponce)",17.965,-66.6178,5
"San Juan Bay Marina (San Juan)",18.459,-66.0906,5
"Port St Charles Marina (Fustic)",13.263,-59.6435,5
"Club Pigeon Point (Golden Grove)",11.1695,-60.8263,7
"Coral Cove Marina (Four Roads)",10.6795,-61.5667,5
"CrewsInn Marina (Petit Bourg)",10.6808,-61.6222,5
"Cayo Largo Yacht Club Marina (La Coloma)",22.2446,-83.5711,5
"Marina Juan (Pedregales)",11.0817,-63.9733,5
"Marsh Harbour (Marsh Harbour)",26.5505,-77.055,5
"Port Lucaya Marina (Freeport City)",26.5151,-78.6419,5
"Chub Cay Marina (Morgan's Bluff)",25.4123,-77.907,5
"Hurricane Hole Marina (Creek Village)",25.079,-77.3197,5
"Port Marina Hemingway (Havana)",23.087,-82.5009,5
"Pointe du Bout Marina (Lazaret)",14.5581,-61.0508,5
"Yacht Haven Grande Marina (Fort Christian)",18.3399,-64.9313,5
"Delta Petroleum at CSY Marine Depot (Kingstown)",18.4186,-64.5981,5
"Lighthouse Marina. (Brownsbay (historical))",18.3875,-64.6999,5
"Cupecoy Yacht Club (Philipsburg)",18.0533,-63.1198,5
"Marina Cayo Coco-Guillermo (Máximo Gómez)",22.5764,-78.6409,5
"Marina Internacional Puerto de Vita (Rafael Freyre",21.0763,-75.9536,5
"Marina Santiago de Cuba (Santiago de Cuba)",20.0115,-75.8456,5
"Marina Cienfuegos (Punta Gorda)",22.1251,-80.4533,5
"Marina Tarará (Havana)",23.1772,-82.2123,5
"Marina Dársena de Varadero (Varadero)",23.1308,-81.2996,5
"Marina Trinidad (Sancti Spíritus)",21.7369,-79.9949,5
"Marina Varadero (Varadero)",23.194,-81.129,5
"Olhao (Olhão)",37.0226,-7.83635,5
"Getaria (Getaria)",43.3033,-2.2,5
"Oriental Marina (Oriental)",35.0243,-76.6992,5
"Sanxenxo (Pontevedra)",42.398,-8.80433,5
"Ribadeo (Valle de Oro)",43.54,-7.35167,5
"Luarca (Luarca)",43.5483,-6.53667,5
"Cudillero (Cudillero)",43.5667,-6.14833,5
"Ribadesella (Ribadesella)",43.4683,-5.06833,5
"Llanes (Llanes)",43.4217,-4.75667,5
"Fort Pendennis (Flushing)",50.1522,-5.06287,5
"Lake Yard (Poole)",50.7115,-2.01938,5
"Bembridge Marina (Newport)",50.6943,-1.10046,5
"Aberystwyth Marina (Aberystwyth)",52.4092,-4.08833,5
"Caernarfon Marina (Caernarfon)",53.1385,-4.27433,5
"San Sebastian de la Gomera (San Sebastián de la Go",28.0892,-17.1088,5
"Los Gigantes (Santa Cruz de Tenerife)",28.2484,-16.8423,5
"Santa Cruz de Tenerife (Santa Cruz de Tenerife)",28.4665,-16.2445,5
"Las Palmas (Las Rehoyas)",28.1267,-15.4217,5
"Arrecife (Arrecife)",28.9612,-13.5403,5
"Marina San Miguel (Arona)",28.0213,-16.6113,5
"Marina Rubicon (Playa Blanca)",28.8575,-13.8145,5
"Puerto del Rosario (Puerto del Rosario)",28.4963,-13.8588,5
"Gray´s Creek Marina (Saint Regis)",45.0336,-74.6639,5
"Vila das Velas (Ribeira do Almeida)",38.6795,-28.2038,5
"Marina d´Angra (Angra do Heroísmo)",38.6523,-27.2155,5
"Praia da Vitoria (Facho)",38.7233,-27.05,5
"Ponta Delgada (Ponta Delgada)",37.7399,-25.6594,5
"St Helier Marina (Saint Helier)",49.1801,-2.11925,5
"Marina de Portimao (Portimão)",37.12,-8.53,5
"Port Olona (La Chaume)",46.4999,-1.79545,5
"Port de Plaisance de La Rochelle (Département de l",46.1564,-1.15202,5
"Marina de Lagos (Lagos)",37.1082,-8.67483,5
"Porto de Nazaré (Alcobaça)",39.6,-9.15067,5
"Grenville Harbour (Grenville)",12.123,-61.6213,5
"Renaissance Marina (Oranjestad)",12.5174,-70.0391,5
"Aruba Nautical Club (Oranjestad)",12.4975,-70.0166,5
"Bay Harbor Marina (Erie)",42.1298,-80.103,5
"Tarifa (Algeciras)",36.0067,-5.60333,5
"Alcaidesa (Cadiz)",36.1588,-5.36075,5
"Sotogrande (Algeciras)",36.2883,-5.27167,5
"Jose banus (Málaga)",36.485,-5.16,5
"Almerinar (Almería)",36.6967,-2.79833,5
"Aguadulce (Almería)",36.8155,-2.55917,5
"Tomas Maestre (La Manga del Mar Menor)",37.74,-0.725,5
"Dos Mares (La Manga del Mar Menor)",37.6583,-0.733333,5
"Islas Menores (La Manga del Mar Menor)",37.6517,-0.77,5
"Las Isletas (La Manga del Mar Menor)",37.65,-0.718333,5
"Mar de Cristal (La Manga del Mar Menor)",37.4742,-0.755,5
"Conwy Marina (Deganwy)",53.2915,-3.83728,5
"Hafan Pwllheli Marina (Pwllheli)",52.8867,-4.40617,5
"Holyhead Marina (Holyhead)",53.3221,-4.64434,5
"Milford Marina (Hubberston)",51.7098,-5.03917,5
"Neyland Yacht Haven (Neyland)",51.7087,-4.9435,5
"Penarth Marina (Cogan)",51.4462,-3.16867,5
"Dinorwic Marina (Caernarfon)",53.1867,-4.2105,5
"Swansea Marina (Swansea)",51.6168,-3.93183,5
"Glasson Basin Yacht Company (Overton)",53.9978,-2.84785,5
"James Mayor (Hesketh Bank)",53.6868,-2.82505,5
"Maryport Marina (Maryport)",54.7157,-3.50696,5
"Preston Marina (Penwortham)",53.7597,-2.74377,5
"Windermere  Marina  Village (Bowness-on-Windermere",54.3529,-2.92741,5
"South Windermere Marina Village (Bowness-on-Winder",54.3604,-2.93041,5
"Liverpool Marina (Toxteth)",53.3874,-2.98405,5
"Whitehaven Marina (Whitehaven)",54.5509,-3.59259,5
"Marina de Vilamoura (Vilamoura)",37.073,-8.12183,5
"Queensway Quay (Gibraltar)",36.1385,-5.35742,5
"Ocean Village (Gibraltar)",36.149,-5.35583,5
"Puerto Sotogrande (Puerto Sotogrande)",36.2873,-5.26833,5
"Puerto Deportivo de Las Palmas (Guanarteme)",28.1283,-15.4273,6
"Puerto Calero Marina (Yaiza)",28.9167,-13.7,5
"Cabrillo Way Marina (San Pedro)",33.7234,-118.282,6
"Puerto Deportivo Marina Rubicón (Playa Blanca)",28.8583,-13.8167,5
"Hartlepool Marina (West Hartlepool)",54.6907,-1.19914,5
"Almerimar Marina (El Ejido)",36.6913,-2.79133,5
"Marina Internacional de Torrevieja (Alacant)",37.9727,-0.688105,5
"Funchal (Santa Luzia)",32.6433,-16.9083,5
"Quinta do Lorde (Caniçal)",32.741,-16.7134,5
"Miami Yacht & Engine Works (Paradise Trailer Park)",25.7877,-80.2288,5
"Miami Yacht Club (Port of Miami)",25.7863,-80.1728,5
"Miami Beach Marina (Fisher Island)",25.7707,-80.1398,5
"Miami Outboard Club (Port of Miami)",25.7817,-80.172,5
"Loggerhead Club & Marina Miami (South Miami)",25.54,-80.33,5
"Loggerhead Club & Marina - North Miami (North Miam",25.9348,-80.1492,5
"River Canal Marina (Miami)",25.7788,-80.207,5
"Marbella Marina (Miami)",25.7647,-80.1882,5
"Padillas Marina (Paradise Trailer Park)",25.7872,-80.2263,5
"Dinner Key Marina (Ocean View Heights)",25.7265,-80.2333,5
"Sunset Harbour Yacht Club (Miami Beach)",25.7948,-80.1453,5
"Consolidated Yacht Corporation (Paradise Trailer P",25.7845,-80.228,5
"Palm Bay Club & Marina (Bayshore)",25.8378,-80.1795,5
"Grove Harbor Marina (Ocean View Heights)",25.7303,-80.2333,5
"Loggerhead Club & Marina aventura (Aventura)",25.97,-80.1293,6
"Spinnaker Marina (Keystone Islands)",25.8973,-80.1588,5
"5th Street Marina (Latin Quarter)",25.78,-80.22,6
"River Run Yacht Club (Paradise Trailer Park)",25.7867,-80.2238,5
"Coral Reef Yacht Club (Ocean View Heights)",25.7318,-80.23,5
"Intracoastal Marina. (Eastern Shores)",25.9322,-80.1275,5
"Fontainebleau Resort Marina (Miami Beach)",25.818,-80.1233,5
"Popeye Marina (Miami)",25.7817,-80.2072,5
"Miamarina (Miami)",25.7788,-80.1845,5
"Grove Key Marina (Ocean View Heights)",25.7288,-80.2332,5
"Pelican Harbor Marina (North Bay Village)",25.8497,-80.1598,5
"Sea Isle Marina & Yachting Center (Miami)",25.7908,-80.1853,5
"Monty Trainor´s Marine (Ocean View Heights)",25.7315,-80.2315,5
"Keystone Point Marina (Keystone Islands)",25.8993,-80.157,5
"La Coloma Marina Inc (Miami)",25.776,-80.2037,5
"Merrill Stevens Yachts (Latin Quarter)",25.7837,-80.2158,5
"Best Western On the Bay and Marina (North Bay Vill",25.8495,-80.148,5
"Jockey Club Marina (Courtly Manor)",25.8787,-80.163,5
"Power House Marina (North Miami Trailer Park)",25.8985,-80.1603,5
"Haulover  Park  Marina (Bal Harbor Beach)",25.9058,-80.1247,5
"Austral International Marina (Paradise Trailer Par",25.7895,-80.231,5
"Richard Bertram Yacht Inc (Paradise Trailer Park)",25.7947,-80.2543,5
"Haulover Beach Park Marina (Interama)",25.9172,-80.1238,5
"Gilbert´s Marina (Jewfish)",25.1835,-80.3898,5
"Anchor Marine. (Latin Quarter)",25.7807,-80.2112,5
"Marina Del Mar (Bayside Inn Key Largo)",25.0962,-80.4365,5
"Pilot House (Key Largo Cay Club) (Key Largo)",25.0875,-80.4405,5
"Bud N Mary´s Fishing Marina (Islamorada)",24.8977,-80.6582,5
"Marina Agadir (Agadir)",30.4204,-9.61776,5
"Caribee Boat Sales & Marina (Islamorada)",24.919,-80.6363,5
"Cayman Islands Yacht Club (George Town)",19.3569,-81.3749,6
"Plantation Yacht Harbor (Islamorada)",24.9633,-80.5695,5
"Ragged Edge Resort & Marina (Islamorada)",24.956,-80.5725,5
"Smuggler´s Cove Resort & Marina (Islamorada)",24.9523,-80.5887,5
"Treasure Harbor Marina (Islamorada)",24.9568,-80.5722,5
"A & B Marina (Key West)",24.5618,-81.8033,5
"The Galleon (Key West)",24.5625,-81.8038,5
"Historic Seaport (Key West)",24.5625,-81.7988,5
"Hyatt Key West Resort & Marina (Key West)",24.5608,-81.8065,5
"Key West Oceanside Marina (Stock Island)",24.5642,-81.7298,5
"Key West Yacht Club Marina (Key West)",24.5617,-81.779,5
"Land's End Marina (Key West)",24.5612,-81.8018,5
"Ocean Key House Suite Resort & Marina (Key West)",24.561,-81.8068,5
"Robbie's Full Service Marina (Stock Island)",24.5658,-81.739,5
"Robbie's Marina Islamorada (Islamorada)",24.883,-80.6905,5
"Sea Horse Marina (Stock Island)",24.5693,-81.7483,5
"Stock Island Dock Rental (Stock Island)",24.5643,-81.739,5
"Sunset Marina of Key West (Stock Island)",24.5788,-81.7505,5
"Truman Annex Marina (Key West)",24.5567,-81.8073,5
"Wyndam Casa Marina Resort (Key West)",24.5477,-81.7902,5
"Conch Harbor Marina (Key West)",24.5623,-81.7992,5
"Safe Harbor Marine (Stock Island)",24.5658,-81.7333,5
"Key West Hilton Resort (Key West)",24.5618,-81.7782,5
"Bayview Inn Resort (Conch Key)",24.7902,-80.8887,5
"Hawk (Duck Key)",24.7767,-80.9123,5
"Exuma Boatyard (Georgetown)",23.4627,-75.753,7
"Spanish Wells Yacht Haven & Marina (Spanish Wells)",25.5411,-76.7566,5
"Edwin´s Boat Yard 1 (Man of War Cay)",26.5991,-77.0084,5
"Scuba Bimini Dive Resort (Alice Town)",25.7037,-79.2952,7
"Georgetown Dinghy Docks (Georgetown)",23.4964,-75.7597,5
"Harbour Hotel & Marina (West End)",26.6958,-78.9655,5
"Powerboat Adventures (Nassau)",24.8067,-76.8228,5
"Abaco Beach Resort and Boat Harbour (Marsh Harbour",26.5436,-77.0468,5
"Peace & Plenty Hotel Dock (Georgetown)",23.523,-75.7851,5
"R & B Boat Yard (Spanish Wells)",25.5429,-76.7456,5
"Spanish Wells Marine & Hardware (Spanish Wells)",25.5417,-76.7513,5
"Lighthouse Yacht Club and Marina (Calabash Bay)",24.7251,-77.7849,5
"Mores Island Town Dock (The Bight)",26.2983,-77.5669,7
"Cat Cay Marina (Louis Town)",25.5542,-79.278,5
"Paradise Island Charter Dock (Nassau)",25.0799,-77.3214,5
"Cape Eleuthera Resort & Yacht Club (Rock Sound)",24.8397,-76.3398,5
"Hawk's Nest Resort & Marina (Devil's Point)",24.1464,-75.5265,5
"Morgan's Bluff Commercial Harbor Dock (Nicholls To",25.1729,-78.0288,7
"Mangoes Marina (Marsh Harbour)",26.5472,-77.0539,5
"Grand Bahama Yacht Club Lucayan Marina Village (Fr",26.518,-78.6359,5
"Abaco Yacht Services (Green Turtle Cay)",26.7637,-77.3253,5
"Bimini Blue Water Resort (Alice Town)",25.7282,-79.2921,5
"Ramora Bay Club (Dunmore Town)",25.5435,-76.7687,5
"Spanish Cay Marina (Cooper's Town)",26.9384,-77.5265,5
"Great Harbour Yacht Club & Marina (Bullocks Harbou",25.7477,-77.8604,5
"Black Sound Marina (Green Turtle Cay)",26.7594,-77.3201,5
"Marina at Emerald Bay (Steventon)",23.6314,-75.9162,5
